Project Name	Image Filename	Extracted Text
182998191 Seu Negócio: a caixa de ferramentas para quem vende	behance_182998191_05.gif	"Ultima venta

Aprovado
Ss

 Métricas de setembro

R$ 0”

 

Status e gestdo
Uma série de médulos ajuda a controlar as vendas e

eon ec ere eee ui eed ccm te
Cee eens"
182998191 Seu Negócio: a caixa de ferramentas para quem vende	behance_182998191_07.gif	"A

Cia oa eve

O futuro do seu negocio

Ect ()

Centauro Esportes

W Meétricas de setembro

We
R$ 28.598”

 

SM elere Mo"
182998191 Seu Negócio: a caixa de ferramentas para quem vende	behance_182998191_04.png	"(Rela ara tory

Seu negocio na palma da sua mao

lees oe lok CN Aue eM om)
Cen Rum le Mee Muh eral Rees ue relerh

®
Administragao e uso

OES SOC eee Ecce
Meee nee Resets ur
importante para as pessoas que vendem com
Dea) 2 Point Tap"
182998191 Seu Negócio: a caixa de ferramentas para quem vende	behance_182998191_08.png	"O Oo
EXPERIENCIA NO AR
. O

; ; Comunicagoes para o langamento

Para o momento de awareness, um plano de comunicacao foi criado por
UX Writers e UX Designers, com 0 apoio de Marketing.

       

12:53

Jue, 23 sep.

~J Mercado Pago « agora v

Ei, controle seu negécio no app fy

Agora todas as ferramentas que precisa
estao no mesmo lugar. Conhega!

1,3 milhées

de pessoas acessaram
“Seu negocio” no primeiro
més desde o langcamento

1,9 milhoes
de usuarios ativos passaram
a ter acesso a ""Seu negécio”

apos 0 roll out"
182998191 Seu Negócio: a caixa de ferramentas para quem vende	behance_182998191_06.png	"ai

Descobertas de ferramentas

Criamos o mddulo de ferramentas para facilitar a

navegacao e a descoberta de novos produtos
que possam ajudar o negocio a se desenvolver.

 

 

 

& Ferramentas

Simulador Custos Parcelar Relatorios e

de custos sem juros — faturamento

lea ale) ar-4c] ane s“e hs)

+ ferramentas com maior
numero de acessos.

Colabora... Novidades _Desafios de Ver mais
vendas

Q
Acompanhamento na jornada

Desenvolvemos um modulo especial para guiar novas
pessoas usuarias desde a escolha da ferramenta de
cobranga, passando por suas configura¢gées, até a
primeira venda."
182998191 Seu Negócio: a caixa de ferramentas para quem vende	behance_182998191_09.png	"° o o RESULTADOS

Logo nos primeiros dias

conquistamos resultados positivos
G6 Essa visibilididade me da mais =a
controle no meu negocio”. em quantidade de vendas

nue
Comerciante da rua

era

em volume financeiro de vendas
6 Agora consigo ver total de vendas,
valores e acompanhar a métrica em

um so lugar, ficando mais facil e way! L/S
simples para mexer”. oem ietatelof-Lel a oT Ne)
Gaby

Dona de loja de bairro

66 S&o ferramentas muito faceis de
usar e que facilitam muito as nossas
vidas, amei”.

 

Luan
Comerciante de grandes lojas"
182998191 Seu Negócio: a caixa de ferramentas para quem vende	behance_182998191_01.png	"Seu Negocio: a caixa de
ferramentas para quem
vende com Mercado Pago

Como criamos uma nova Home para vendas e
transformamos a experiéncia de gestao de
negdécio no app.

“Onde eu simulo as taxas de uma venda?”

“Como eu crio relatérios de vendas?”
“Eu nao saiba que tinha métricas...”

 

(§ Centauro Esportes

C4 Cobrar

©

Point QR ou Pix Point Tap

%S Ultima venta

Aprovado
— R$ 799,00

 Métricas de setembro

Beneficios

Dores das pessoas que vendem

Detectamos um problema de encontrabilidade e
descoberta de ferramentas de vendas, que estavam
espalhadas pelo app."
182998191 Seu Negócio: a caixa de ferramentas para quem vende	behance_182998191_10.png	"Créditos

Cc

x

Federico Codino
Leandro Di Pasquale
Agustin Jeansalle
Emanuel Villarruel
Lucas Gabriel Ortega
Lais Soares

Victoria Bouvier
Amanda Monteiro
Ana Lais Souza

Ailin Lezcano
Agustin Theodorou
Danilo Cavalcanti
Ivan Lima

Jacobo Bedoya
Martina Huertas
Rocio Ruiz

UX Colaboradores
Renato Dalecio Junior
Gabriel Martins Gonzaga

Federico Diego Molinari

UX Research
Facundo Ruiz

Ana Claudia Souza
Ana Lucia Pires
Dilan Ortiz

Marcela Campana

Quer conhecer mais? Siga nossas redes

Nao deixe de curtir, comentar e seguir a gente para nado perder as

ultimas novidades da equipe de UX do Mercado Livre.

Be rat)

Behance Dribbble

y 0

Instagram Twitter Medium

Sy

Produto

Andrés Bernasconi
Fabio Goncalves
Cristian Martinez
Christian Molfa

Victoria Ducé

Desenvolvimento

Daniel Gandara

Pablo Cassina

Julieta Vicentin

Matias GUemes

José Antonio Guglielminetti
Camila Blanc

Francisco Gautero

Leandro Amarillo

Rodrigo Basualdo"
182998191 Seu Negócio: a caixa de ferramentas para quem vende	behance_182998191_03.png	"OPORTUNIDADE

Criar um espaco exclusivo

Através de dinamicas de cocriagao entre UX e Produto,
definimos as propostas de valor para criar uma nova
experiéncia para quem vende.

Visualizagao
facilitada

Centralizagao
de ferramentas

Reducao
de tempo

Mais
autonomia

Descoberta de
novas ferramentas"
182998191 Seu Negócio: a caixa de ferramentas para quem vende	behance_182998191_02.gif	"o
Proposta inicial

Até entdo, as pessoas que vendem com Mercado Pago
tinham apenas um pequeno médulo de métricas na
Home principal do app dedicado as suas necessidades.

© objetivo inicial era criar um novo médulo, mais
aproveitamos a oportunidade para recriar a maneira
como as pessoas fazem gestdo de negécio pelo app."
