Project Name	Image Filename	Extracted Text
158660495 Reservas de dinheiro. Poupar nunca foi tão fácil	behance_158660495_06.png	"‘

Total reservado

O objetivo principal 4
mostrar o total reservado
para visualizar a capacidade
da pessoa em economizar.

‘

Lista de reservas criadas
Diferentes estados para
melhor leitura dos tipos de
Oobjetivos e progressos que a
pessoa vai alcangando.

05

TODAS AS RESERVAS
CENTRALIZADAS

< Reservas

Total reservado ()

 

R$ 2.950”
100% CDI
Suas reservas Criar reserva
FH _sCPresentes R$ 45000 >

: R$ 1.500 °°
: >
(Aa ) Reforma daca. 4 65 499
00
() tulum R$ 1.000% ,
COMPLETADO
Por que guardar dinheiro?

PARA ORGANIZAR
SEUS GASTOS

Separe seu dinheiro para
as contas e evite gastos
re

 

(TN Deanten An atuaa \

.

Criagao de reservas

Como objetivo secundario, mas
nao menos importante,
permitimos o acesso direto a
criagdo de mais reservas.

Carrossel educacional
Proporcionamos informacg6des
que contam boas praticas de
organiza¢ao, para quem
necessite de mais conselhos."
158660495 Reservas de dinheiro. Poupar nunca foi tão fácil	behance_158660495_02.png	"Como podemos solucionar

essa necessidade?

Facilitando a acao de economizar,
atraves de uma reserva de dinheiro
para realizar seus objetivos.

Quais sao os desafios que temos como

UX para criar essa funcionalidade?

 

vy

Ser empaticos

Entender os comportamentos e
métodos das pessoas quando
comegam a guardar dinheiro.

   

ey

Ser empiricos

Educar financeiramente as
pessoas enquanto elas navegam
pela experiéncia.

 

@

Ser holisticos

Garantir que a funcionalidade
conviva de forma harménica no
ecossistema do Mercado Pago."
158660495 Reservas de dinheiro. Poupar nunca foi tão fácil	behance_158660495_09.png	"Buscamos mais talentos para nossa equipe

Se te encanta os desafios, trabalho em equipe, design e
tecnologia, entre em contato!"
158660495 Reservas de dinheiro. Poupar nunca foi tão fácil	behance_158660495_05.png	"04 O QUE MAIS PODE SER FEITO?

ACOMPANHAR O
Gmomérome PROGRESSO DA
oan RESERVA

STOOL

a Reservas

 

a(eleyarer9)} (Q)

 

Meta a alcancar R$ 2.000 °° . {0} Acompanhamento
Caso a pessoa tenha definido uma meta a alcancar, é
CCM Retirar dinheiro possivel medir o progreso da reserva em porcentagem
de 0% a 100%.

Movimentagoes de sua reserva

[Yj] Controle de transagées

- R$ 250° — sas 7
Valor retirado ee O historico de todas as entradas e saidas das reservas
fica registrado para maior transparéncia.
+ R$ 1.750
Valor reservado ‘de abril
-§-| Dinheiro sempre disponivel
E possivel retirar dinheiro da reserva para o saldo
preciso de ajuda disponivel no Mercado Pago a qualquer momento,
>) sem custos.
mentos:

endi
Minhas reservas geram r"
158660495 Reservas de dinheiro. Poupar nunca foi tão fácil	behance_158660495_03.png	"02

CONFIRA COM EXEMPLOS

._Como ajudamos nossa
pessoas usuarias?

 

Que tipo de rese a ; . . .
os ie a Seguindo os contextos de cada pessoa

olha um motivo para a sua reserva de dinheiro e yo. ~ yo. . . °
comece a juntar quando quiser. usuaria, Sao necessarios tipos diferentes de

e e
reservas:
Organizagao > e e e
— Para separar seu dinheiro
destinado as contas do més. e e e e
e
“ob Pé-de-meia Y °

Para compras e metas que deseja
alcancar.

Emergéncias
Para cobrir gastos inesperados e
fora do orcamento.

Saiba mais sobre as Reservas

 

2 1,

Organizacao Pe-de-meia Emergencias
Ana é aut6noma e chefe de sua Maria tem o sonho de conhecer a Joao sempre termina o més
familia. Por isso, ela precisa de Disney e precisa comegcar a se zerado e gostaria de ter dinheiro

um espaco para organizar o planejar e juntar dinheiro para

suficiente caso alguma urgéncia
dinheiro de suas contas e lucros. realizar esse objetivo pessoal.

apareca."
158660495 Reservas de dinheiro. Poupar nunca foi tão fácil	behance_158660495_10.png	"Quer ver mais? Siga nossas redes

Nao deixe de curtir, comentar e nos seguir para nao perder as
ultimas novidades da equipe de UX do Mercado Livre.

Bé oF y @0

Behance Dribbble Instagram Twitter Medium

ey"
158660495 Reservas de dinheiro. Poupar nunca foi tão fácil	behance_158660495_08.png	"mercadolibreuxteam

4

  

x

Créditos

Cc

X

Federico Codino
Leandro Di Pasquale
Silvana Corvalan
Agustina Ocampo
Rodrigo Justel

Luis Guzzo

Paula Muratti

Cesar Fernandes
Carolina Querino Castro
Ingrid Astasio
Carolina Di Pietro
Gaston Vega

Ary Kotlik

Nicolas Dimov
Julieta Mantovan

Matias Valle

UX Research
Facundo Ruiz
Karina Alexandra Diaz Arias

Raphael De Lima Sanches

Desarrollo Producto

Sebastian Velez Ruiz Andrés Bernasconi
Ariel Rey Fernando Giannoni
Gonzalo Dolzani Nicolas Rebussone
Gaston Leandro Furini Maria Benitez de Lugo
Matias Nelson Lucas Lameiro

Gabriel Jesus Villegas

Santiago Tomas Roa

Hector Tomas Gutierrez

Camila Jure

Facundo Dopazo

Osvaldo Daniel Sayago

Leidy Carolina Tazama Patino

Juan David Salazar Arcila

Evelin Atehortua Bedoya

Juan Felipe Londono Arbelaez

Carlos Eduardo Martinez

Mariano Talenti

Sergio Fabian Vera"
158660495 Reservas de dinheiro. Poupar nunca foi tão fácil	behance_158660495_04.png	"Qual vai ser o nome de sua reserva?

Reforma da casa
Exemplo: férias, aluguel, carro

Qual vai ser o icone?

0 8 @® 5

1727374) 5) 6777819) 0

 

QWERTY Ut! OP

 

A\}S|}D F GH J|K > L
@Y ZX CVBNM &

 

 

2123"
158660495 Reservas de dinheiro. Poupar nunca foi tão fácil	behance_158660495_07.png	"O que as pessoas usuarias acharam
dessa nova secao?

v
89%

de satisfacao

Y

C 6 “Gostei muito desta nova opcao pois 6 C “Preciso dessa funcao para me salvar
assim consigo administrar o meu quando houver algum imprevisto!”
dinheiro de uma melhor forma e com
objetivo.”

C 6 “Amei, pra quem quer comprar um carro Ou

casa € muito bom, reserva dinheiro C C “Uma ideia excelente, incentivadora e bem
sensacional.” inovada. Ajuda a gente a ter perspectiva de
vida.”

Obrigado por nos acompanhar!

oO"
158660495 Reservas de dinheiro. Poupar nunca foi tão fácil	behance_158660495_01.png	"Presen tes R$ 45000 >

() Reforma da ca... R$ 1.5000 >
de R$ 2.000

Tulum R$ 1.00000 y

COMPLETADO

Por que guardar dinheiro?

DE ONDE SURGIU ESSA NECESSIDADE?

Ao falar com nossas pessoas usuarias,
descobrimos que uma parcela esta em uma
Situacao em que as financas controlam sua vida e,
por isso, nao conseguem guardar dinheiro."
